lemma	word	grammemes
ДОНИН	ДОНИНЫ	мр-жр,мн,им
ДОНИН	ДОНИНЫХ	мр-жр,мн,пр
ДОНИН	ДОНИНЫМИ	мр-жр,мн,тв
ДОНИНА	ДОНИНОЙ	жр,ед,пр
ДОНКЕРМАН	ДОНКЕРМАН	жр,0
ДОНКЕРМАН	ДОНКЕРМАНА	мр,ед,вн
ДОНКЕРМАН	ДОНКЕРМАНУ	мр,ед,дт
ДОНКЕРМАН	ДОНКЕРМАНОМ	мр,ед,тв
ДОНКЕРМАН	ДОНКЕРМАНЕ	мр,ед,пр
ДОНКЕРМАН	ДОНКЕРМАНЫ	мр-жр,мн,им
ДОНКЕРМАН	ДОНКЕРМАНОВ	мр-жр,мн,вн
ДОНКЕРМАН	ДОНКЕРМАНАМ	мр-жр,мн,дт
ДОНКЕРМАН	ДОНКЕРМАНАМИ	мр-жр,мн,тв
ДОНКЕРМАН	ДОНКЕРМАНАХ	мр-жр,мн,пр
ДОНЦОВ	ДОНЦОВ	мр,ед,им
ДОНЦОВА	ДОНЦОВА	жр,ед,им
ДОНЦОВА	ДОНЦОВУ	жр,ед,вн
ДОНЦОВ	ДОНЦОВЫМ	мр-жр,мн,дт
ДОНЦОВ	ДОНЦОВЕ	мр,ед,пр
ДОНЦОВ	ДОНЦОВЫ	мр-жр,мн,им
ДОНЦОВ	ДОНЦОВЫХ	мр-жр,мн,пр
ДОНЦОВ	ДОНЦОВЫМИ	мр-жр,мн,тв
ДОНЦОВА	ДОНЦОВОЙ	жр,ед,пр
ДОНЧЕНКО	ДОНЧЕНКО	мр-жр,0
ДОППЛЕР	ДОППЛЕР	жр,0
ДОППЛЕР	ДОППЛЕРА	мр,ед,вн
ДОППЛЕР	ДОППЛЕРУ	мр,ед,дт
ДОППЛЕР	ДОППЛЕРОМ	мр,ед,тв
ДОППЛЕР	ДОППЛЕРЕ	мр,ед,пр
ДОППЛЕР	ДОППЛЕРЫ	мр-жр,мн,им
ДОППЛЕР	ДОППЛЕРОВ	мр-жр,мн,вн
ДОППЛЕР	ДОППЛЕРАМ	мр-жр,мн,дт
ДОППЛЕР	ДОППЛЕРАМИ	мр-жр,мн,тв
ДОППЛЕР	ДОППЛЕРАХ	мр-жр,мн,пр
ДОРГУНСКИЙ	ДОРГУНСКИЙ	мр,ед,им
ДОРГУНСКИЙ	ДОРГУНСКОГО	мр,ед,вн
ДОРГУНСКИЙ	ДОРГУНСКОМУ	мр,ед,дт
ДОРГУНСКИЙ	ДОРГУНСКИМ	мр-жр,мн,дт
ДОРГУНСКИЙ	ДОРГУНСКОМ	мр,ед,пр
ДОРГУНСКИЙ	ДОРГУНСКИЕ	мр-жр,мн,им
ДОРГУНСКИЙ	ДОРГУНСКИХ	мр-жр,мн,пр
ДОРГУНСКИЙ	ДОРГУНСКИМИ	мр-жр,мн,тв
ДОРГУНСКАЯ	ДОРГУНСКАЯ	жр,ед,им
ДОРГУНСКАЯ	ДОРГУНСКОЙ	жр,ед,пр
ДОРГУНСКАЯ	ДОРГУНСКУЮ	жр,ед,вн
ДОРДЖИЕВ	ДОРДЖИЕВ	мр,ед,им
ДОРДЖИЕВА	ДОРДЖИЕВА	жр,ед,им
ДОРДЖИЕВА	ДОРДЖИЕВУ	жр,ед,вн
ДОРДЖИЕВ	ДОРДЖИЕВЫМ	мр-жр,мн,дт
ДОРДЖИЕВ	ДОРДЖИЕВЕ	мр,ед,пр
ДОРДЖИЕВ	ДОРДЖИЕВЫ	мр-жр,мн,им
ДОРДЖИЕВ	ДОРДЖИЕВЫХ	мр-жр,мн,пр
ДОРДЖИЕВ	ДОРДЖИЕВЫМИ	мр-жр,мн,тв
ДОРДЖИЕВА	ДОРДЖИЕВОЙ	жр,ед,пр
ДОРЕНКО	ДОРЕНКО	мр-жр,0
ДОРЖИЕВ	ДОРЖИЕВ	мр,ед,им
ДОРЖИЕВА	ДОРЖИЕВА	жр,ед,им
ДОРЖИЕВА	ДОРЖИЕВУ	жр,ед,вн
ДОРЖИЕВ	ДОРЖИЕВЫМ	мр-жр,мн,дт
ДОРЖИЕВ	ДОРЖИЕВЕ	мр,ед,пр
ДОРЖИЕВ	ДОРЖИЕВЫ	мр-жр,мн,им
ДОРЖИЕВ	ДОРЖИЕВЫХ	мр-жр,мн,пр
ДОРЖИЕВ	ДОРЖИЕВЫМИ	мр-жр,мн,тв
ДОРЖИЕВА	ДОРЖИЕВОЙ	жр,ед,пр
ДОРКИН	ДОРКИН	мр,ед,им
ДОРКИНА	ДОРКИНА	жр,ед,им
ДОРКИНА	ДОРКИНУ	жр,ед,вн
ДОРКИН	ДОРКИНЫМ	мр-жр,мн,дт
ДОРКИН	ДОРКИНЕ	мр,ед,пр
ДОРКИН	ДОРКИНЫ	мр-жр,мн,им
ДОРКИН	ДОРКИНЫХ	мр-жр,мн,пр
ДОРКИН	ДОРКИНЫМИ	мр-жр,мн,тв
ДОРКИНА	ДОРКИНОЙ	жр,ед,пр
ДОРМИДОНТОВ	ДОРМИДОНТОВ	мр,ед,им
ДОРМИДОНТОВА	ДОРМИДОНТОВА	жр,ед,им
ДОРМИДОНТОВА	ДОРМИДОНТОВУ	жр,ед,вн
ДОРМИДОНТОВ	ДОРМИДОНТОВЫМ	мр-жр,мн,дт
ДОРМИДОНТОВ	ДОРМИДОНТОВЕ	мр,ед,пр
ДОРМИДОНТОВ	ДОРМИДОНТОВЫ	мр-жр,мн,им
ДОРМИДОНТОВ	ДОРМИДОНТОВЫХ	мр-жр,мн,пр
ДОРМИДОНТОВ	ДОРМИДОНТОВЫМИ	мр-жр,мн,тв
ДОРМИДОНТОВА	ДОРМИДОНТОВОЙ	жр,ед,пр
ДОРОВСКИХ	ДОРОВСКИХ	мр-жр,0
ДОРОДНИКОВ	ДОРОДНИКОВ	мр,ед,им
ДОРОДНИКОВА	ДОРОДНИКОВА	жр,ед,им
ДОРОДНИКОВА	ДОРОДНИКОВУ	жр,ед,вн
ДОРОДНИКОВ	ДОРОДНИКОВЫМ	мр-жр,мн,дт
ДОРОДНИКОВ	ДОРОДНИКОВЕ	мр,ед,пр
ДОРОДНИКОВ	ДОРОДНИКОВЫ	мр-жр,мн,им
ДОРОДНИКОВ	ДОРОДНИКОВЫХ	мр-жр,мн,пр
ДОРОДНИКОВ	ДОРОДНИКОВЫМИ	мр-жр,мн,тв
ДОРОДНИКОВА	ДОРОДНИКОВОЙ	жр,ед,пр
ДОРОДНОВ	ДОРОДНОВ	мр,ед,им
ДОРОДНОВА	ДОРОДНОВА	жр,ед,им
ДОРОДНОВА	ДОРОДНОВУ	жр,ед,вн
ДОРОДНОВ	ДОРОДНОВЫМ	мр-жр,мн,дт
ДОРОДНОВ	ДОРОДНОВЕ	мр,ед,пр
ДОРОДНОВ	ДОРОДНОВЫ	мр-жр,мн,им
ДОРОДНОВ	ДОРОДНОВЫХ	мр-жр,мн,пр
ДОРОДНОВ	ДОРОДНОВЫМИ	мр-жр,мн,тв
ДОРОДНОВА	ДОРОДНОВОЙ	жр,ед,пр
ДОРОЖКИН	ДОРОЖКИН	мр,ед,им
ДОРОЖКИНА	ДОРОЖКИНА	жр,ед,им
ДОРОЖКИНА	ДОРОЖКИНУ	жр,ед,вн
ДОРОЖКИН	ДОРОЖКИНЫМ	мр-жр,мн,дт
ДОРОЖКИН	ДОРОЖКИНЕ	мр,ед,пр
ДОРОЖКИН	ДОРОЖКИНЫ	мр-жр,мн,им
ДОРОЖКИН	ДОРОЖКИНЫХ	мр-жр,мн,пр
ДОРОЖКИН	ДОРОЖКИНЫМИ	мр-жр,мн,тв
ДОРОЖКИНА	ДОРОЖКИНОЙ	жр,ед,пр
ДОРОНИН	ДОРОНИН	мр,ед,им
ДОРОНИНА	ДОРОНИНА	жр,ед,им
ДОРОНИНА	ДОРОНИНУ	жр,ед,вн
ДОРОНИН	ДОРОНИНЫМ	мр-жр,мн,дт
ДОРОНИН	ДОРОНИНЕ	мр,ед,пр
ДОРОНИН	ДОРОНИНЫ	мр-жр,мн,им
ДОРОНИН	ДОРОНИНЫХ	мр-жр,мн,пр
ДОРОНИН	ДОРОНИНЫМИ	мр-жр,мн,тв
ДОРОНИНА	ДОРОНИНОЙ	жр,ед,пр
ДОРОНИЧЕВ	ДОРОНИЧЕВ	мр,ед,им
ДОРОНИЧЕВА	ДОРОНИЧЕВА	жр,ед,им
ДОРОНИЧЕВА	ДОРОНИЧЕВУ	жр,ед,вн
ДОРОНИЧЕВ	ДОРОНИЧЕВЫМ	мр-жр,мн,дт
ДОРОНИЧЕВ	ДОРОНИЧЕВЕ	мр,ед,пр
ДОРОНИЧЕВ	ДОРОНИЧЕВЫ	мр-жр,мн,им
ДОРОНИЧЕВ	ДОРОНИЧЕВЫХ	мр-жр,мн,пр
ДОРОНИЧЕВ	ДОРОНИЧЕВЫМИ	мр-жр,мн,тв
ДОРОНИЧЕВА	ДОРОНИЧЕВОЙ	жр,ед,пр
ДОРОНКИН	ДОРОНКИН	мр,ед,им
ДОРОНКИНА	ДОРОНКИНА	жр,ед,им
ДОРОНКИНА	ДОРОНКИНУ	жр,ед,вн
ДОРОНКИН	ДОРОНКИНЫМ	мр-жр,мн,дт
ДОРОНКИН	ДОРОНКИНЕ	мр,ед,пр
ДОРОНКИН	ДОРОНКИНЫ	мр-жр,мн,им
ДОРОНКИН	ДОРОНКИНЫХ	мр-жр,мн,пр
ДОРОНКИН	ДОРОНКИНЫМИ	мр-жр,мн,тв
ДОРОНКИНА	ДОРОНКИНОЙ	жр,ед,пр
ДОРОФЕЕВ	ДОРОФЕЕВ	мр,ед,им
ДОРОФЕЕВА	ДОРОФЕЕВА	жр,ед,им
ДОРОФЕЕВА	ДОРОФЕЕВУ	жр,ед,вн
ДОРОФЕЕВ	ДОРОФЕЕВЫМ	мр-жр,мн,дт
ДОРОФЕЕВ	ДОРОФЕЕВЕ	мр,ед,пр
ДОРОФЕЕВ	ДОРОФЕЕВЫ	мр-жр,мн,им
ДОРОФЕЕВ	ДОРОФЕЕВЫХ	мр-жр,мн,пр
ДОРОФЕЕВ	ДОРОФЕЕВЫМИ	мр-жр,мн,тв
ДОРОФЕЕВА	ДОРОФЕЕВОЙ	жр,ед,пр
ДОРОФЕЕНКО	ДОРОФЕЕНКО	мр-жр,0
ДОРОХИН	ДОРОХИН	мр,ед,им
ДОРОХИНА	ДОРОХИНА	жр,ед,им
ДОРОХИНА	ДОРОХИНУ	жр,ед,вн
ДОРОХИН	ДОРОХИНЫМ	мр-жр,мн,дт
ДОРОХИН	ДОРОХИНЕ	мр,ед,пр
ДОРОХИН	ДОРОХИНЫ	мр-жр,мн,им
ДОРОХИН	ДОРОХИНЫХ	мр-жр,мн,пр
ДОРОХИН	ДОРОХИНЫМИ	мр-жр,мн,тв
ДОРОХИНА	ДОРОХИНОЙ	жр,ед,пр
ДОРОХОВ	ДОРОХОВ	мр,ед,им
ДОРОХОВА	ДОРОХОВА	жр,ед,им
ДОРОХОВА	ДОРОХОВУ	жр,ед,вн
ДОРОХОВ	ДОРОХОВЫМ	мр-жр,мн,дт
ДОРОХОВ	ДОРОХОВЕ	мр,ед,пр
ДОРОХОВ	ДОРОХОВЫ	мр-жр,мн,им
ДОРОХОВ	ДОРОХОВЫХ	мр-жр,мн,пр
ДОРОХОВ	ДОРОХОВЫМИ	мр-жр,мн,тв
ДОРОХОВА	ДОРОХОВОЙ	жр,ед,пр
ДОРОШ	ДОРОШ	жр,0
ДОРОШ	ДОРОША	мр,ед,вн
ДОРОШ	ДОРОШУ	мр,ед,дт
ДОРОШ	ДОРОШЕМ	мр,ед,тв
ДОРОШ	ДОРОШЕ	мр,ед,пр
ДОРОШ	ДОРОШИ	мр-жр,мн,им
ДОРОШ	ДОРОШЕЙ	мр-жр,мн,вн
ДОРОШ	ДОРОШАМ	мр-жр,мн,дт
ДОРОШ	ДОРОШАМИ	мр-жр,мн,тв
ДОРОШ	ДОРОШАХ	мр-жр,мн,пр
ДОРОШЕВ	ДОРОШЕВ	мр,ед,им
ДОРОШЕВА	ДОРОШЕВА	жр,ед,им
ДОРОШЕВА	ДОРОШЕВУ	жр,ед,вн
ДОРОШЕВ	ДОРОШЕВЫМ	мр-жр,мн,дт
ДОРОШЕВ	ДОРОШЕВЕ	мр,ед,пр
ДОРОШЕВ	ДОРОШЕВЫ	мр-жр,мн,им
ДОРОШЕВ	ДОРОШЕВЫХ	мр-жр,мн,пр
ДОРОШЕВ	ДОРОШЕВЫМИ	мр-жр,мн,тв
ДОРОШЕВА	ДОРОШЕВОЙ	жр,ед,пр
ДОРОШЕНКО	ДОРОШЕНКО	мр-жр,0
ДОРОШИН	ДОРОШИН	мр,ед,им
ДОРОШИНА	ДОРОШИНА	жр,ед,им
ДОРОШИНА	ДОРОШИНУ	жр,ед,вн
ДОРОШИН	ДОРОШИНЫМ	мр-жр,мн,дт
ДОРОШИН	ДОРОШИНЕ	мр,ед,пр
ДОРОШИН	ДОРОШИНЫ	мр-жр,мн,им
ДОРОШИН	ДОРОШИНЫХ	мр-жр,мн,пр
ДОРОШИН	ДОРОШИНЫМИ	мр-жр,мн,тв
ДОРОШИНА	ДОРОШИНОЙ	жр,ед,пр
ДОРОШУК	ДОРОШУК	жр,0
ДОРОШУК	ДОРОШУКА	мр,ед,вн
ДОРОШУК	ДОРОШУКУ	мр,ед,дт
ДОРОШУК	ДОРОШУКОМ	мр,ед,тв
ДОРОШУК	ДОРОШУКЕ	мр,ед,пр
ДОРОШУК	ДОРОШУКИ	мр-жр,мн,им
ДОРОШУК	ДОРОШУКОВ	мр-жр,мн,вн
ДОРОШУК	ДОРОШУКАМ	мр-жр,мн,дт
ДОРОШУК	ДОРОШУКАМИ	мр-жр,мн,тв
ДОРОШУК	ДОРОШУКАХ	мр-жр,мн,пр
ДОРОЩУК	ДОРОЩУК	жр,0
ДОРОЩУК	ДОРОЩУКА	мр,ед,вн
ДОРОЩУК	ДОРОЩУКУ	мр,ед,дт
ДОРОЩУК	ДОРОЩУКОМ	мр,ед,тв
ДОРОЩУК	ДОРОЩУКЕ	мр,ед,пр
ДОРОЩУК	ДОРОЩУКИ	мр-жр,мн,им
ДОРОЩУК	ДОРОЩУКОВ	мр-жр,мн,вн
ДОРОЩУК	ДОРОЩУКАМ	мр-жр,мн,дт
ДОРОЩУК	ДОРОЩУКАМИ	мр-жр,мн,тв
ДОРОЩУК	ДОРОЩУКАХ	мр-жр,мн,пр
ДОРУШЕНКОВ	ДОРУШЕНКОВ	мр,ед,им
ДОРУШЕНКОВА	ДОРУШЕНКОВА	жр,ед,им
ДОРУШЕНКОВА	ДОРУШЕНКОВУ	жр,ед,вн
ДОРУШЕНКОВ	ДОРУШЕНКОВЫМ	мр-жр,мн,дт
ДОРУШЕНКОВ	ДОРУШЕНКОВЕ	мр,ед,пр
ДОРУШЕНКОВ	ДОРУШЕНКОВЫ	мр-жр,мн,им
ДОРУШЕНКОВ	ДОРУШЕНКОВЫХ	мр-жр,мн,пр
ДОРУШЕНКОВ	ДОРУШЕНКОВЫМИ	мр-жр,мн,тв
ДОРУШЕНКОВА	ДОРУШЕНКОВОЙ	жр,ед,пр
ДОРФМАН	ДОРФМАН	жр,0
ДОРФМАН	ДОРФМАНА	мр,ед,вн
ДОРФМАН	ДОРФМАНУ	мр,ед,дт
ДОРФМАН	ДОРФМАНОМ	мр,ед,тв
ДОРФМАН	ДОРФМАНЕ	мр,ед,пр
ДОРФМАН	ДОРФМАНЫ	мр-жр,мн,им
ДОРФМАН	ДОРФМАНОВ	мр-жр,мн,вн
ДОРФМАН	ДОРФМАНАМ	мр-жр,мн,дт
ДОРФМАН	ДОРФМАНАМИ	мр-жр,мн,тв
ДОРФМАН	ДОРФМАНАХ	мр-жр,мн,пр
ДОРШ	ДОРШ	жр,0
ДОРШ	ДОРША	мр,ед,вн
ДОРШ	ДОРШУ	мр,ед,дт
ДОРШ	ДОРШЕМ	мр,ед,тв
ДОРШ	ДОРШЕ	мр,ед,пр
ДОРШ	ДОРШИ	мр-жр,мн,им
ДОРШ	ДОРШЕЙ	мр-жр,мн,вн
ДОРШ	ДОРШАМ	мр-жр,мн,дт
ДОРШ	ДОРШАМИ	мр-жр,мн,тв
ДОРШ	ДОРШАХ	мр-жр,мн,пр
ДОСАЕВ	ДОСАЕВ	мр,ед,им
ДОСАЕВА	ДОСАЕВА	жр,ед,им
ДОСАЕВА	ДОСАЕВУ	жр,ед,вн
ДОСАЕВ	ДОСАЕВЫМ	мр-жр,мн,дт
ДОСАЕВ	ДОСАЕВЕ	мр,ед,пр
ДОСАЕВ	ДОСАЕВЫ	мр-жр,мн,им
ДОСАЕВ	ДОСАЕВЫХ	мр-жр,мн,пр
ДОСАЕВ	ДОСАЕВЫМИ	мр-жр,мн,тв
ДОСАЕВА	ДОСАЕВОЙ	жр,ед,пр
ДОСКИН	ДОСКИН	мр,ед,им
ДОСКИНА	ДОСКИНА	жр,ед,им
ДОСКИНА	ДОСКИНУ	жр,ед,вн
ДОСКИН	ДОСКИНЫМ	мр-жр,мн,дт
ДОСКИН	ДОСКИНЕ	мр,ед,пр
ДОСКИН	ДОСКИНЫ	мр-жр,мн,им
ДОСКИН	ДОСКИНЫХ	мр-жр,мн,пр
ДОСКИН	ДОСКИНЫМИ	мр-жр,мн,тв
ДОСКИНА	ДОСКИНОЙ	жр,ед,пр
ДОСТАЛЬ	ДОСТАЛЬ	жр,0
ДОСТАЛЬ	ДОСТАЛЯ	мр,ед,вн
ДОСТАЛЬ	ДОСТАЛЮ	мр,ед,дт
ДОСТАЛЬ	ДОСТАЛЕМ	мр,ед,тв
ДОСТАЛЬ	ДОСТАЛЕ	мр,ед,пр
ДОСТАЛЬ	ДОСТАЛИ	мр-жр,мн,им
ДОСТАЛЬ	ДОСТАЛЕЙ	мр-жр,мн,вн
ДОСТАЛЬ	ДОСТАЛЯМ	мр-жр,мн,дт
ДОСТАЛЬ	ДОСТАЛЯМИ	мр-жр,мн,тв
ДОСТАЛЬ	ДОСТАЛЯХ	мр-жр,мн,пр
ДОСТОВАЛОВ	ДОСТОВАЛОВ	мр,ед,им
ДОСТОВАЛОВА	ДОСТОВАЛОВА	жр,ед,им
ДОСТОВАЛОВА	ДОСТОВАЛОВУ	жр,ед,вн
ДОСТОВАЛОВ	ДОСТОВАЛОВЫМ	мр-жр,мн,дт
ДОСТОВАЛОВ	ДОСТОВАЛОВЕ	мр,ед,пр
ДОСТОВАЛОВ	ДОСТОВАЛОВЫ	мр-жр,мн,им
ДОСТОВАЛОВ	ДОСТОВАЛОВЫХ	мр-жр,мн,пр
ДОСТОВАЛОВ	ДОСТОВАЛОВЫМИ	мр-жр,мн,тв
ДОСТОВАЛОВА	ДОСТОВАЛОВОЙ	жр,ед,пр
ДОСТОЕВСКИЙ	ДОСТОЕВСКИЙ	мр,ед,им
ДОСТОЕВСКИЙ	ДОСТОЕВСКОГО	мр,ед,вн
ДОСТОЕВСКИЙ	ДОСТОЕВСКОМУ	мр,ед,дт
ДОСТОЕВСКИЙ	ДОСТОЕВСКИМ	мр-жр,мн,дт
ДОСТОЕВСКИЙ	ДОСТОЕВСКОМ	мр,ед,пр
ДОСТОЕВСКИЙ	ДОСТОЕВСКИЕ	мр-жр,мн,им
ДОСТОЕВСКИЙ	ДОСТОЕВСКИХ	мр-жр,мн,пр
ДОСТОЕВСКИЙ	ДОСТОЕВСКИМИ	мр-жр,мн,тв
ДОСТОЕВСКАЯ	ДОСТОЕВСКАЯ	жр,ед,им
ДОСТОЕВСКАЯ	ДОСТОЕВСКОЙ	жр,ед,пр
ДОСТОЕВСКАЯ	ДОСТОЕВСКУЮ	жр,ед,вн
ДОХНЕНКО	ДОХНЕНКО	мр-жр,0
ДОХНОВ	ДОХНОВ	мр,ед,им
ДОХНОВА	ДОХНОВА	жр,ед,им
ДОХНОВА	ДОХНОВУ	жр,ед,вн
ДОХНОВ	ДОХНОВЫМ	мр-жр,мн,дт
ДОХНОВ	ДОХНОВЕ	мр,ед,пр
ДОХНОВ	ДОХНОВЫ	мр-жр,мн,им
ДОХНОВ	ДОХНОВЫХ	мр-жр,мн,пр
ДОХНОВ	ДОХНОВЫМИ	мр-жр,мн,тв
ДОХНОВА	ДОХНОВОЙ	жр,ед,пр
ДОЦЕНКО	ДОЦЕНКО	мр-жр,0
ДОЧИЛОВ	ДОЧИЛОВ	мр,ед,им
ДОЧИЛОВА	ДОЧИЛОВА	жр,ед,им
ДОЧИЛОВА	ДОЧИЛОВУ	жр,ед,вн
ДОЧИЛОВ	ДОЧИЛОВЫМ	мр-жр,мн,дт
ДОЧИЛОВ	ДОЧИЛОВЕ	мр,ед,пр
ДОЧИЛОВ	ДОЧИЛОВЫ	мр-жр,мн,им
ДОЧИЛОВ	ДОЧИЛОВЫХ	мр-жр,мн,пр
ДОЧИЛОВ	ДОЧИЛОВЫМИ	мр-жр,мн,тв
ДОЧИЛОВА	ДОЧИЛОВОЙ	жр,ед,пр
ДОШИН	ДОШИН	мр,ед,им
ДОШИНА	ДОШИНА	жр,ед,им
ДОШИНА	ДОШИНУ	жр,ед,вн
ДОШИН	ДОШИНЫМ	мр-жр,мн,дт
ДОШИН	ДОШИНЕ	мр,ед,пр
ДОШИН	ДОШИНЫ	мр-жр,мн,им
ДОШИН	ДОШИНЫХ	мр-жр,мн,пр
ДОШИН	ДОШИНЫМИ	мр-жр,мн,тв
ДОШИНА	ДОШИНОЙ	жр,ед,пр
ДОЩИЦЫН	ДОЩИЦЫН	мр,ед,им
ДОЩИЦЫНА	ДОЩИЦЫНА	жр,ед,им
ДОЩИЦЫНА	ДОЩИЦЫНУ	жр,ед,вн
ДОЩИЦЫН	ДОЩИЦЫНЫМ	мр-жр,мн,дт
ДОЩИЦЫН	ДОЩИЦЫНЕ	мр,ед,пр
ДОЩИЦЫН	ДОЩИЦЫНЫ	мр-жр,мн,им
ДОЩИЦЫН	ДОЩИЦЫНЫХ	мр-жр,мн,пр
ДОЩИЦЫН	ДОЩИЦЫНЫМИ	мр-жр,мн,тв
ДОЩИЦЫНА	ДОЩИЦЫНОЙ	жр,ед,пр
ДРАГАВЦЕВ	ДРАГАВЦЕВ	мр,ед,им
ДРАГАВЦЕВА	ДРАГАВЦЕВА	жр,ед,им
ДРАГАВЦЕВА	ДРАГАВЦЕВУ	жр,ед,вн
ДРАГАВЦЕВ	ДРАГАВЦЕВЫМ	мр-жр,мн,дт
ДРАГАВЦЕВ	ДРАГАВЦЕВЕ	мр,ед,пр
ДРАГАВЦЕВ	ДРАГАВЦЕВЫ	мр-жр,мн,им
ДРАГАВЦЕВ	ДРАГАВЦЕВЫХ	мр-жр,мн,пр
ДРАГАВЦЕВ	ДРАГАВЦЕВЫМИ	мр-жр,мн,тв
ДРАГАВЦЕВА	ДРАГАВЦЕВОЙ	жр,ед,пр
ДРАГАНОВ	ДРАГАНОВ	мр,ед,им
ДРАГАНОВА	ДРАГАНОВА	жр,ед,им
ДРАГАНОВА	ДРАГАНОВУ	жр,ед,вн
ДРАГАНОВ	ДРАГАНОВЫМ	мр-жр,мн,дт
ДРАГАНОВ	ДРАГАНОВЕ	мр,ед,пр
ДРАГАНОВ	ДРАГАНОВЫ	мр-жр,мн,им
ДРАГАНОВ	ДРАГАНОВЫХ	мр-жр,мн,пр
ДРАГАНОВ	ДРАГАНОВЫМИ	мр-жр,мн,тв
ДРАГАНОВА	ДРАГАНОВОЙ	жр,ед,пр
ДРАГИН	ДРАГИН	мр,ед,им
ДРАГИНА	ДРАГИНА	жр,ед,им
ДРАГИНА	ДРАГИНУ	жр,ед,вн
ДРАГИН	ДРАГИНЫМ	мр-жр,мн,дт
ДРАГИН	ДРАГИНЕ	мр,ед,пр
ДРАГИН	ДРАГИНЫ	мр-жр,мн,им
ДРАГИН	ДРАГИНЫХ	мр-жр,мн,пр
ДРАГИН	ДРАГИНЫМИ	мр-жр,мн,тв
ДРАГИНА	ДРАГИНОЙ	жр,ед,пр
ДРАГОЛЮБСКИЙ	ДРАГОЛЮБСКИЙ	мр,ед,им
ДРАГОЛЮБСКИЙ	ДРАГОЛЮБСКОГО	мр,ед,вн
ДРАГОЛЮБСКИЙ	ДРАГОЛЮБСКОМУ	мр,ед,дт
ДРАГОЛЮБСКИЙ	ДРАГОЛЮБСКИМ	мр-жр,мн,дт
ДРАГОЛЮБСКИЙ	ДРАГОЛЮБСКОМ	мр,ед,пр
ДРАГОЛЮБСКИЙ	ДРАГОЛЮБСКИЕ	мр-жр,мн,им
ДРАГОЛЮБСКИЙ	ДРАГОЛЮБСКИХ	мр-жр,мн,пр
ДРАГОЛЮБСКИЙ	ДРАГОЛЮБСКИМИ	мр-жр,мн,тв
ДРАГОЛЮБСКАЯ	ДРАГОЛЮБСКАЯ	жр,ед,им
ДРАГОЛЮБСКАЯ	ДРАГОЛЮБСКОЙ	жр,ед,пр
ДРАГОЛЮБСКАЯ	ДРАГОЛЮБСКУЮ	жр,ед,вн
ДРАГУЗИН	ДРАГУЗИН	мр,ед,им
ДРАГУЗИНА	ДРАГУЗИНА	жр,ед,им
ДРАГУЗИНА	ДРАГУЗИНУ	жр,ед,вн
ДРАГУЗИН	ДРАГУЗИНЫМ	мр-жр,мн,дт
ДРАГУЗИН	ДРАГУЗИНЕ	мр,ед,пр
ДРАГУЗИН	ДРАГУЗИНЫ	мр-жр,мн,им
ДРАГУЗИН	ДРАГУЗИНЫХ	мр-жр,мн,пр
ДРАГУЗИН	ДРАГУЗИНЫМИ	мр-жр,мн,тв
ДРАГУЗИНА	ДРАГУЗИНОЙ	жр,ед,пр
ДРАГУНКИН	ДРАГУНКИН	мр,ед,им
ДРАГУНКИНА	ДРАГУНКИНА	жр,ед,им
ДРАГУНКИНА	ДРАГУНКИНУ	жр,ед,вн
ДРАГУНКИН	ДРАГУНКИНЫМ	мр-жр,мн,дт
ДРАГУНКИН	ДРАГУНКИНЕ	мр,ед,пр
ДРАГУНКИН	ДРАГУНКИНЫ	мр-жр,мн,им
ДРАГУНКИН	ДРАГУНКИНЫХ	мр-жр,мн,пр
ДРАГУНКИН	ДРАГУНКИНЫМИ	мр-жр,мн,тв
ДРАГУНКИНА	ДРАГУНКИНОЙ	жр,ед,пр
ДРАГУНОВ	ДРАГУНОВ	мр,ед,им
ДРАГУНОВА	ДРАГУНОВА	жр,ед,им
ДРАГУНОВА	ДРАГУНОВУ	жр,ед,вн
ДРАГУНОВ	ДРАГУНОВЫМ	мр-жр,мн,дт
ДРАГУНОВ	ДРАГУНОВЕ	мр,ед,пр
ДРАГУНОВ	ДРАГУНОВЫ	мр-жр,мн,им
ДРАГУНОВ	ДРАГУНОВЫХ	мр-жр,мн,пр
ДРАГУНОВ	ДРАГУНОВЫМИ	мр-жр,мн,тв
ДРАГУНОВА	ДРАГУНОВОЙ	жр,ед,пр
ДРАЖНЮК	ДРАЖНЮК	жр,0
ДРАЖНЮК	ДРАЖНЮКА	мр,ед,вн
ДРАЖНЮК	ДРАЖНЮКУ	мр,ед,дт
ДРАЖНЮК	ДРАЖНЮКОМ	мр,ед,тв
ДРАЖНЮК	ДРАЖНЮКЕ	мр,ед,пр
ДРАЖНЮК	ДРАЖНЮКИ	мр-жр,мн,им
ДРАЖНЮК	ДРАЖНЮКОВ	мр-жр,мн,вн
ДРАЖНЮК	ДРАЖНЮКАМ	мр-жр,мн,дт
ДРАЖНЮК	ДРАЖНЮКАМИ	мр-жр,мн,тв
ДРАЖНЮК	ДРАЖНЮКАХ	мр-жр,мн,пр
ДРАЙЗЕР	ДРАЙЗЕР	жр,0
ДРАЙЗЕР	ДРАЙЗЕРА	мр,ед,вн
ДРАЙЗЕР	ДРАЙЗЕРУ	мр,ед,дт
ДРАЙЗЕР	ДРАЙЗЕРОМ	мр,ед,тв
